"IdEmpresa";"IdOT";"Item";"Estado";"Venta";"Costo"
"1";"625";"2";"1";"51750";"43000"
"1";"625";"3";"1";"51750";"43000"
"1";"625";"4";"1";"51750";"43000"
"1";"626";"1";"1";"57000";"49000"
"1";"627";"1";"1";"34000";"27000"
"1";"627";"2";"1";"34000";"27000"
"1";"627";"3";"1";"34000";"27000"
"1";"627";"4";"1";"34000";"27000"
"1";"627";"5";"1";"34000";"27000"
"1";"628";"1";"1";"32000";"27000"
"1";"628";"2";"1";"32000";"27000"
"1";"628";"3";"1";"32000";"27000"
"1";"629";"1";"1";"51750";"43000"
"1";"630";"1";"1";"47000";"41000"
"1";"631";"1";"1";"50000";"44500"
"1";"631";"2";"1";"50000";"44500"
"1";"632";"1";"1";"51750";"43000"
"1";"632";"2";"1";"51750";"43000"
"1";"633";"1";"1";"34000";"27000"
"1";"633";"2";"1";"34000";"27000"
"1";"633";"3";"1";"34000";"27000"
"1";"633";"4";"1";"34000";"27000"
"1";"634";"1";"1";"52000";"43000"
"1";"635";"1";"1";"52000";"40000"
"1";"636";"1";"1";"40000";"27000"
"1";"636";"2";"1";"40000";"27000"
"1";"636";"3";"1";"40000";"27000"
"1";"636";"4";"1";"40000";"27000"
"1";"637";"1";"1";"51750";"44500"
"1";"637";"2";"1";"51750";"44500"
"1";"637";"3";"1";"51750";"44500"
"1";"638";"1";"1";"51750";"44500"
"1";"638";"2";"1";"51750";"44500"
"1";"639";"1";"1";"51750";"43000"
"1";"640";"1";"1";"51750";"43000"
"1";"640";"2";"1";"51750";"43000"
"1";"641";"1";"1";"29500";"20000"
"1";"641";"2";"1";"29500";"21000"
"1";"642";"1";"1";"31500";"24000"
"1";"642";"2";"1";"31500";"24000"
"1";"642";"3";"1";"31500";"24000"
"1";"643";"1";"1";"51750";"43000"
"1";"644";"1";"1";"51750";"43000"
"1";"644";"2";"1";"51750";"44500"
"1";"645";"1";"1";"51750";"44500"
"1";"645";"2";"1";"51750";"44500"
"1";"646";"1";"1";"51750";"43000"
"1";"647";"1";"1";"25500";"15000"
"1";"647";"2";"1";"25500";"15000"
"1";"648";"1";"1";"55000";"35000"
"1";"649";"1";"1";"51750";"43000"
"1";"650";"1";"1";"51750";"43000"
"1";"650";"2";"1";"51750";"44500"
"1";"650";"3";"1";"51750";"44500"
"1";"650";"4";"1";"51750";"44500"
"1";"650";"5";"1";"51750";"44500"
"1";"651";"1";"1";"32500";"27000"
"1";"652";"1";"1";"32500";"27000"
"1";"652";"2";"1";"32500";"27000"
"1";"652";"3";"1";"32500";"27000"
"1";"652";"4";"1";"32500";"27000"
"1";"654";"1";"1";"29500";"21000"
"1";"654";"2";"1";"29500";"20000"
"1";"655";"1";"1";"51750";"43000"
"1";"655";"2";"1";"51750";"43000"
"1";"656";"1";"1";"46000";"41000"
"1";"656";"2";"1";"46000";"41000"
"1";"657";"1";"1";"45000";"35000"
"1";"658";"1";"1";"6553";"3500"
"1";"658";"2";"1";"6553";"3500"
"1";"659";"1";"1";"51750";"44500"
"1";"659";"2";"1";"51750";"44500"
"1";"659";"3";"1";"51750";"44500"
"1";"659";"4";"1";"51750";"44500"
"1";"660";"1";"1";"51750";"44500"
"1";"660";"2";"1";"51750";"44500"
"1";"661";"1";"1";"51750";"41000"
"1";"661";"2";"1";"51750";"41000"
"1";"661";"3";"1";"51750";"41000"
"1";"661";"4";"1";"51750";"41000"
"1";"661";"5";"1";"51750";"41000"
"1";"661";"6";"1";"51750";"41000"
"1";"662";"1";"1";"32500";"27000"
"1";"662";"2";"1";"32500";"27000"
"1";"662";"3";"1";"32500";"27000"
"1";"662";"4";"1";"32500";"27000"
"1";"662";"5";"1";"32500";"27000"
"1";"663";"1";"1";"46000";"35000"
"1";"663";"2";"1";"46000";"35000"
"1";"664";"1";"1";"51750";"43000"
"1";"665";"1";"1";"51750";"43000"
"1";"665";"2";"1";"51750";"43000"
"1";"665";"3";"1";"51750";"43000"
"1";"666";"1";"1";"51750";"44500"
"1";"666";"2";"1";"51750";"44500"
"1";"667";"1";"1";"51750";"44500"
"1";"667";"2";"1";"51750";"44500"
"1";"668";"1";"1";"51750";"45000"
"1";"669";"1";"1";"52000";"43000"
"1";"669";"2";"1";"52000";"43000"
"1";"670";"1";"1";"46000";"41000"
"1";"671";"1";"1";"38000";"34000"
"1";"671";"2";"1";"38000";"34000"
"1";"671";"3";"1";"38000";"34000"
"1";"672";"1";"1";"38000";"34000"
"1";"672";"2";"1";"38000";"34000"
"1";"673";"1";"1";"38000";"34000"
"1";"674";"1";"1";"38000";"34000"
"1";"675";"1";"1";"52000";"43000"
"1";"676";"1";"1";"16500";"13000"
"1";"676";"2";"1";"16500";"13000"
"1";"676";"3";"1";"16500";"13000"
"1";"676";"4";"1";"16500";"13000"
"1";"676";"5";"1";"16500";"13000"
"1";"676";"6";"1";"16500";"13000"
"1";"676";"7";"1";"16500";"13000"
"1";"676";"8";"1";"16500";"13000"
"1";"676";"9";"1";"16500";"13000"
"1";"676";"10";"1";"16500";"13000"
"1";"676";"11";"1";"16500";"13000"
"1";"676";"12";"1";"16500";"13000"
"1";"676";"13";"1";"16500";"13000"
"1";"676";"14";"1";"16500";"13000"
"1";"677";"1";"1";"25500";"15000"
"1";"677";"2";"1";"25500";"15000"
"1";"678";"1";"1";"51750";"43000"
"1";"678";"2";"1";"51750";"44500"
"1";"678";"3";"1";"51750";"44500"
"1";"678";"4";"1";"51750";"44500"
"1";"678";"5";"1";"51750";"44500"
"1";"678";"6";"1";"51750";"44500"
"1";"679";"1";"1";"51750";"44500"
"1";"680";"1";"1";"51750";"44500"
"1";"681";"1";"1";"51750";"44500"
"1";"682";"1";"1";"51750";"44500"
"1";"682";"2";"1";"51750";"44500"
"1";"683";"1";"1";"51750";"44500"
"1";"683";"2";"1";"51750";"44500"
"1";"684";"1";"1";"34000";"27000"
"1";"684";"2";"1";"34000";"27000"
"1";"684";"3";"1";"34000";"27000"
"1";"684";"4";"1";"34000";"27000"
"1";"685";"1";"1";"47000";"41000"
"1";"686";"1";"1";"47000";"41000"
"1";"687";"1";"1";"29500";"21000"
"1";"687";"2";"1";"29500";"21000"
"1";"687";"3";"1";"29500";"20000"
"1";"687";"4";"1";"29500";"20000"
"1";"688";"1";"1";"47000";"37000"
"1";"688";"2";"1";"47000";"37000"
"1";"688";"3";"1";"47000";"41000"
"1";"689";"1";"1";"51750";"44500"
"1";"689";"2";"1";"51750";"44500"
"1";"689";"3";"1";"51750";"44500"
"1";"689";"4";"1";"51750";"44500"
"1";"690";"1";"1";"51750";"43000"
"1";"690";"2";"1";"51750";"43000"
"1";"691";"1";"1";"38000";"34000"
"1";"692";"1";"1";"51750";"43000"
"1";"692";"2";"1";"51750";"44500"
"1";"692";"3";"1";"51750";"44500"
"1";"692";"4";"1";"51750";"44500"
"1";"692";"5";"1";"51750";"44500"
"1";"692";"6";"1";"51750";"44500"
"1";"693";"1";"1";"46000";"41000"
"1";"693";"2";"1";"46000";"41000"
"1";"694";"2";"1";"46000";"41000"
"1";"695";"1";"1";"25500";"15000"
"1";"696";"1";"1";"51750";"44500"
"1";"696";"2";"1";"51750";"44500"
"1";"696";"3";"1";"51750";"44500"
"1";"697";"1";"1";"51750";"43000"
"1";"697";"2";"1";"51750";"43000"
"1";"698";"1";"1";"35500";"30000"
"1";"699";"1";"1";"47000";"41000"
"1";"700";"1";"1";"51750";"43000"
"1";"700";"2";"1";"51750";"43000"
"1";"701";"1";"1";"51750";"44500"
"1";"701";"2";"1";"51750";"43000"
"1";"702";"1";"1";"51750";"44500"
"1";"703";"1";"1";"51750";"43000"
"1";"703";"2";"1";"51750";"43000"
"1";"703";"3";"1";"51750";"43000"
"1";"704";"1";"1";"51750";"44500"
"1";"704";"2";"1";"51750";"44500"
"1";"704";"3";"1";"51750";"44500"
"1";"705";"1";"1";"51750";"44500"
"1";"706";"1";"1";"51750";"43000"
"1";"707";"1";"1";"51750";"43000"
"1";"708";"1";"1";"51750";"43000"
"1";"708";"2";"1";"51750";"43000"
"1";"709";"1";"1";"51750";"44500"
"1";"709";"2";"1";"51750";"43000"
"1";"709";"3";"1";"51750";"44500"
"1";"710";"1";"1";"51750";"44500"
"1";"710";"2";"1";"51750";"44500"
"1";"710";"3";"1";"51750";"44500"
"1";"711";"1";"1";"51750";"44500"
"1";"711";"2";"1";"51750";"43000"
"1";"712";"1";"1";"51750";"43000"
"1";"712";"2";"1";"51750";"43000"
"1";"712";"3";"1";"51750";"43000"
"1";"713";"1";"1";"51750";"43000"
"1";"713";"2";"1";"51750";"43000"
"1";"714";"1";"1";"36000";"27000"
"1";"714";"2";"1";"36000";"27000"
"1";"714";"3";"1";"36000";"27000"
"1";"714";"4";"1";"36000";"27000"
"1";"714";"5";"1";"36000";"29500"
"1";"715";"1";"1";"50000";"44500"
"1";"716";"1";"1";"57000";"47000"
"1";"716";"2";"1";"57000";"47000"
"1";"716";"3";"1";"57000";"47000"
"1";"716";"4";"1";"57000";"47000"
"1";"717";"1";"1";"40000";"27000"
"1";"717";"2";"1";"40000";"27000"
"1";"717";"3";"1";"40000";"27000"
"1";"718";"1";"1";"29500";"20000"
"1";"718";"2";"1";"29500";"21000"
"1";"718";"3";"1";"29500";"21000"
"1";"718";"4";"1";"29500";"21000"
"1";"718";"5";"1";"29500";"20000"
"1";"718";"6";"1";"29500";"20000"
"1";"718";"7";"1";"29500";"20000"
"1";"719";"1";"1";"33000";"27000"
"1";"720";"1";"1";"51750";"43000"
"1";"721";"1";"1";"25500";"15000"
"1";"721";"2";"1";"25500";"15000"
"1";"722";"1";"1";"36000";"27000"
"1";"722";"2";"1";"36000";"27000"
"1";"722";"3";"1";"36000";"27000"
"1";"722";"4";"1";"36000";"27000"
"1";"722";"5";"1";"36000";"29500"
"1";"722";"6";"1";"36000";"27000"
"1";"723";"1";"1";"54900";"46500"
"1";"723";"2";"1";"54900";"46500"
"1";"723";"3";"1";"54900";"46500"
"1";"724";"1";"1";"15000";"7000"
"1";"725";"1";"1";"41500";"27000"
"1";"725";"2";"1";"41500";"27000"
"1";"725";"3";"1";"41500";"27000"
"1";"726";"1";"1";"38000";"34000"
"1";"727";"1";"1";"38000";"34000"
"1";"728";"1";"1";"38000";"34000"
"1";"728";"2";"1";"38000";"34000"
"1";"728";"3";"1";"38000";"34000"
"1";"728";"4";"1";"38000";"35000"
"1";"729";"1";"1";"54900";"43000"
"1";"730";"1";"1";"54900";"43000"
"1";"731";"1";"1";"54900";"43000"
"1";"731";"2";"1";"54900";"44500"
"1";"731";"3";"1";"54900";"43000"
"1";"732";"1";"1";"54900";"44500"
"1";"732";"2";"1";"54900";"43000"
"1";"733";"1";"1";"54900";"46500"
"1";"733";"2";"1";"54900";"43000"
"1";"733";"3";"1";"54900";"43000"
"1";"734";"1";"1";"54900";"43000"
"1";"734";"2";"1";"54900";"43000"
"1";"734";"3";"1";"54900";"46500"
"1";"734";"4";"1";"54900";"44500"
"1";"734";"5";"1";"54900";"44500"
"1";"734";"6";"1";"54900";"43000"
"1";"735";"1";"1";"54900";"43000"
"1";"735";"2";"1";"54900";"43000"
"1";"735";"3";"1";"54900";"43000"
"1";"736";"1";"1";"54900";"47000"
"1";"736";"2";"1";"54900";"47000"
"1";"736";"3";"1";"54900";"47000"
"1";"736";"4";"1";"54900";"47000"
"1";"737";"1";"1";"38000";"34000"
"1";"737";"2";"1";"38000";"34000"
"1";"738";"1";"1";"38000";"35000"
"1";"739";"1";"1";"29500";"20000"
"1";"739";"2";"1";"29500";"20000"
"1";"739";"3";"1";"29500";"20000"
"1";"739";"4";"1";"29500";"21000"
"1";"739";"5";"1";"29500";"21000"
"1";"739";"6";"1";"29500";"21000"
"1";"739";"7";"1";"29500";"21000"
"1";"740";"1";"1";"38000";"35000"
"1";"741";"1";"1";"54000";"45000"
"1";"741";"2";"1";"54000";"45000"
"1";"742";"1";"1";"65000";"50000"
"1";"743";"1";"1";"40000";"35000"
"1";"743";"2";"1";"40000";"35000"
"1";"743";"3";"1";"40000";"35000"
"1";"743";"4";"1";"40000";"35000"
"1";"743";"5";"1";"40000";"35000"
"1";"743";"6";"1";"40000";"35000"
"1";"744";"1";"1";"36000";"29000"
"1";"744";"2";"1";"36000";"29500"
"1";"745";"1";"1";"36000";"29000"
"1";"745";"2";"1";"36000";"29000"
"1";"745";"3";"1";"36000";"29000"
"1";"745";"4";"1";"36000";"27000"
"1";"746";"1";"1";"54900";"46500"
"1";"746";"2";"1";"54900";"43000"
"1";"747";"1";"1";"54900";"43000"
"1";"747";"2";"1";"54900";"45500"
"1";"747";"3";"1";"54900";"45000"
"1";"748";"1";"1";"40000";"35000"
"1";"748";"2";"1";"40000";"35000"
"1";"749";"1";"1";"40000";"35000"
"1";"750";"1";"1";"40000";"35000"
"1";"751";"1";"1";"36000";"29000"
"1";"751";"2";"1";"36000";"29000"
"1";"751";"3";"1";"36000";"29000"
"1";"752";"1";"1";"36000";"29000"
"1";"752";"2";"1";"36000";"29500"
"1";"752";"3";"1";"36000";"29000"
"1";"753";"1";"1";"25500";"15000"
"1";"754";"1";"1";"54900";"47000"
"1";"754";"2";"1";"54900";"47000"
"1";"754";"3";"1";"54900";"47000"
"1";"754";"4";"1";"54900";"47000"
"1";"755";"1";"1";"129000";"100000"
"1";"755";"2";"1";"129000";"100000"
"1";"755";"3";"1";"129000";"100000"
"1";"756";"1";"1";"56500";"42000"
"1";"757";"1";"1";"54900";"46500"
"1";"757";"2";"1";"54900";"45500"
"1";"757";"3";"1";"54900";"43000"
"1";"757";"4";"1";"54900";"47000"
"1";"758";"1";"1";"54900";"45000"
"1";"758";"2";"1";"54900";"45000"
"1";"758";"3";"1";"54900";"45000"
"1";"758";"4";"1";"54900";"47000"
"1";"759";"1";"1";"54900";"47000"
"1";"760";"1";"1";"54900";"47000"
"1";"760";"2";"1";"54900";"47000"
"1";"760";"3";"1";"54900";"47000"
"1";"760";"4";"1";"54900";"47000"
"1";"760";"5";"1";"54900";"47000"
"1";"761";"1";"1";"54900";"43000"
"1";"761";"2";"1";"54900";"43000"
"1";"762";"1";"1";"40000";"35000"
"1";"763";"1";"1";"29500";"20000"
"1";"763";"2";"1";"29500";"20000"
"1";"763";"3";"1";"29500";"21000"
"1";"763";"4";"1";"29500";"21000"
"1";"766";"1";"1";"54000";"45000"
"1";"766";"2";"1";"54000";"45000"
"1";"767";"1";"1";"29500";"21000"
"1";"767";"2";"1";"29500";"21000"
"1";"767";"3";"1";"29500";"21000"
"1";"768";"1";"1";"40000";"35000"
"1";"769";"1";"1";"40000";"35000"
"1";"769";"2";"1";"40000";"35000"
"1";"769";"3";"1";"40000";"35000"
"1";"770";"1";"1";"40000";"35000"
"1";"770";"2";"1";"40000";"35000"
"1";"771";"1";"1";"40000";"35000"
"1";"772";"1";"1";"54900";"46500"
"1";"772";"2";"1";"54900";"46500"
"1";"773";"1";"1";"54900";"46500"
"1";"774";"1";"1";"54900";"47000"
"1";"774";"2";"1";"54900";"47000"
"1";"774";"3";"1";"54900";"47000"
"1";"775";"1";"1";"54900";"43000"
"1";"775";"2";"1";"54900";"43000"
"1";"775";"3";"1";"54900";"45000"
"1";"775";"4";"1";"54900";"45000"
"1";"776";"1";"1";"52000";"43000"
"1";"777";"1";"1";"41500";"27000"
"1";"778";"1";"1";"41500";"27000"
"1";"779";"1";"1";"54000";"47000"
"1";"780";"1";"1";"54000";"45000"
"1";"780";"2";"1";"54000";"47000"
"1";"781";"1";"1";"36000";"29000"
"1";"781";"2";"1";"36000";"29000"
"1";"781";"3";"1";"36000";"29500"
"1";"781";"4";"1";"36000";"29500"
"1";"781";"5";"1";"36000";"27000"
"1";"782";"1";"1";"36000";"29000"
"1";"782";"2";"1";"36000";"29000"
"1";"782";"3";"1";"36000";"27000"
"1";"783";"1";"1";"54900";"47000"
"1";"783";"2";"1";"54900";"46500"
"1";"783";"3";"1";"54900";"46500"
"1";"783";"4";"1";"54900";"46500"
"1";"783";"5";"1";"54900";"47000"
"1";"784";"1";"1";"54900";"47000"
"1";"784";"2";"1";"54900";"47000"
"1";"785";"1";"1";"41500";"27000"
"1";"786";"1";"1";"40000";"35000"
"1";"786";"2";"1";"40000";"35000"
"1";"787";"1";"1";"40000";"35000"
"1";"788";"1";"1";"54900";"43000"
"1";"788";"2";"1";"54900";"43000"
"1";"788";"3";"1";"54900";"47000"
"1";"788";"4";"1";"54900";"47000"
"1";"788";"5";"1";"54900";"45000"
"1";"788";"6";"1";"54900";"47000"
"1";"788";"7";"1";"54900";"45000"
"1";"789";"1";"1";"54900";"47000"
"1";"789";"2";"1";"54900";"45000"
"1";"790";"1";"1";"54900";"47000"
"1";"790";"2";"1";"54900";"47000"
"1";"791";"1";"1";"68000";"55000"
"1";"792";"1";"1";"29500";"21000"
"1";"792";"2";"1";"29500";"20000"
"1";"792";"3";"1";"29500";"20000"
"1";"792";"4";"1";"29500";"21000"
"1";"792";"5";"1";"29500";"21000"
"1";"792";"6";"1";"29500";"21000"
"1";"792";"7";"1";"29500";"21000"
"1";"793";"1";"1";"36000";"29500"
"1";"793";"2";"1";"36000";"29500"
"1";"793";"3";"1";"36000";"29500"
"1";"793";"4";"1";"36000";"29500"
"1";"794";"1";"1";"32500";"27000"
"1";"794";"2";"1";"32500";"27000"
"1";"794";"3";"1";"32500";"27000"
"1";"794";"4";"1";"32500";"27000"
"1";"794";"5";"1";"32500";"27000"
"1";"795";"1";"1";"54900";"47000"
"1";"795";"2";"1";"54900";"45000"
"1";"796";"1";"1";"54900";"47000"
"1";"796";"2";"1";"54900";"47000"
"1";"796";"3";"1";"54900";"46500"
"1";"797";"1";"1";"54900";"47000"
"1";"797";"2";"1";"54900";"47000"
"1";"797";"3";"1";"54900";"45000"
"1";"798";"1";"1";"54900";"43000"
"1";"798";"2";"1";"54900";"43000"
"1";"798";"3";"1";"54900";"47000"
"1";"798";"4";"1";"54900";"47000"
"1";"799";"1";"1";"54900";"47000"
"1";"799";"2";"1";"54900";"47000"
"1";"799";"3";"1";"54900";"47000"
"1";"800";"1";"1";"54900";"45000"
"1";"800";"2";"1";"54900";"45000"
"1";"801";"1";"1";"54900";"46500"
"1";"801";"2";"1";"54900";"46500"
"1";"802";"1";"1";"54900";"47000"
"1";"802";"2";"1";"54900";"47000"
"1";"803";"1";"1";"54900";"47000"
"1";"804";"1";"1";"54900";"43000"
"1";"804";"2";"1";"54900";"43000"
"1";"804";"3";"1";"54900";"47000"
"1";"804";"4";"1";"54900";"45000"
"1";"804";"5";"1";"54900";"45000"
"1";"805";"1";"1";"54900";"46500"
"1";"805";"2";"1";"54900";"46500"
"1";"808";"1";"1";"41500";"27000"
"1";"809";"1";"1";"41500";"27000"
"1";"810";"1";"1";"41500";"27000"
"1";"811";"1";"1";"54900";"45000"
"1";"811";"2";"1";"54900";"47000"
"1";"812";"1";"1";"36000";"29000"
"1";"812";"2";"1";"36000";"29500"
"1";"812";"3";"1";"36000";"29500"
"1";"812";"4";"1";"36000";"29000"
"1";"813";"1";"1";"40000";"35000"
"1";"813";"2";"1";"40000";"35000"
"1";"813";"3";"1";"40000";"35000"
"1";"813";"4";"1";"40000";"35000"
"1";"813";"5";"1";"40000";"35000"
"1";"814";"1";"1";"54900";"47000"
"1";"814";"2";"1";"54900";"47000"
"1";"814";"3";"1";"54900";"45500"
"1";"815";"1";"1";"56500";"34000"
"1";"816";"1";"1";"56500";"34000"
"1";"818";"1";"1";"36000";"29000"
"1";"818";"2";"1";"36000";"29000"
"1";"818";"3";"1";"36000";"29500"
"1";"818";"4";"1";"36000";"29500"
"1";"819";"1";"1";"42500";"35000"
"1";"819";"2";"1";"42500";"35000"
"1";"819";"3";"1";"42500";"35000"
"1";"820";"1";"1";"50000";"45000"
"1";"820";"2";"1";"50000";"45000"
"1";"820";"3";"1";"50000";"45000"
"1";"820";"4";"1";"50000";"45000"
"1";"821";"1";"1";"54900";"47000"
"1";"821";"2";"1";"54900";"47000"
"1";"821";"3";"1";"54900";"47000"
"1";"821";"4";"1";"54900";"47000"
"1";"821";"5";"1";"54900";"46500"
"1";"822";"1";"1";"54900";"43000"
"1";"822";"2";"1";"54900";"47000"
"1";"822";"3";"1";"54900";"47000"
"1";"822";"4";"1";"54900";"47000"
"1";"823";"1";"1";"54900";"47000"
"1";"823";"2";"1";"54900";"47000"
"1";"825";"1";"1";"54900";"47000"
"1";"826";"1";"1";"54900";"43000"
"1";"826";"2";"1";"54900";"47000"
"1";"827";"1";"1";"54900";"43000"
"1";"827";"2";"1";"54900";"47000"
"1";"827";"3";"1";"54900";"47000"
"1";"827";"4";"1";"54900";"47000"
"1";"827";"5";"1";"54900";"47000"
"1";"828";"1";"1";"42500";"27000"
"1";"830";"1";"1";"57200";"47000"
"1";"830";"2";"1";"57200";"47000"
"1";"830";"3";"1";"57200";"47000"
"1";"830";"4";"1";"57200";"47000"
"1";"831";"1";"1";"57200";"45000"
"1";"831";"2";"1";"57200";"47000"
"1";"831";"3";"1";"57200";"47000"
"1";"832";"1";"1";"57200";"43000"
"1";"833";"1";"1";"57200";"47000"
"1";"833";"2";"1";"57200";"47000"
"1";"833";"3";"1";"57200";"47000"
"1";"833";"4";"1";"57200";"47000"
"1";"834";"1";"1";"57200";"47000"
"1";"834";"2";"1";"57200";"47000"
"1";"835";"1";"1";"57200";"43000"
"1";"836";"1";"1";"57200";"47000"
"1";"836";"2";"1";"57200";"47000"
"1";"837";"1";"1";"42500";"35000"
"1";"837";"2";"1";"42500";"35000"
"1";"837";"3";"1";"42500";"37000"
"1";"837";"4";"1";"42500";"35000"
"1";"837";"5";"1";"42500";"35000"
"1";"838";"1";"1";"16500";"13000"
"1";"838";"2";"1";"16500";"13000"
"1";"838";"3";"1";"16500";"13000"
"1";"838";"4";"1";"16500";"13000"
"1";"838";"5";"1";"16500";"13000"
"1";"838";"6";"1";"16500";"13000"
"1";"838";"7";"1";"16500";"13000"
"1";"838";"8";"1";"16500";"13000"
"1";"839";"1";"1";"29500";"20000"
"1";"839";"2";"1";"29500";"21000"
"1";"839";"3";"1";"29500";"20000"
"1";"840";"1";"1";"58000";"34000"
"1";"841";"1";"1";"42500";"37000"
"1";"842";"1";"1";"42500";"37000"
"1";"842";"2";"1";"42500";"37000"
"1";"843";"1";"1";"57200";"47000"
"1";"843";"2";"1";"57200";"47000"
"1";"844";"1";"1";"57200";"49000"
"1";"845";"1";"1";"57200";"47000"
"1";"846";"1";"1";"29500";"21000"
"1";"846";"2";"1";"29500";"21000"
"1";"846";"3";"1";"29500";"20000"
"1";"847";"1";"1";"29500";"21000"
"1";"847";"2";"1";"29500";"21000"
"1";"847";"3";"1";"29500";"21000"
"1";"847";"4";"1";"29500";"20000"
"1";"848";"1";"1";"57200";"47500"
"1";"848";"2";"1";"57200";"49000"
"1";"849";"1";"1";"57200";"49000"
"1";"849";"2";"1";"57200";"49000"
"1";"850";"1";"1";"57200";"47000"
"1";"850";"2";"1";"57200";"47000"
"1";"850";"3";"1";"57200";"47000"
"1";"850";"4";"1";"57200";"49000"
"1";"850";"5";"1";"57200";"47000"
"1";"850";"6";"1";"57200";"49000"
"1";"852";"1";"1";"57200";"47000"
"1";"852";"2";"1";"57200";"47000"
"1";"853";"1";"1";"57200";"47000"
"1";"854";"1";"1";"57200";"47500"
"1";"855";"1";"1";"57200";"49000"
"1";"855";"2";"1";"57200";"47000"
"1";"855";"3";"1";"57200";"49000"
"1";"855";"4";"1";"57200";"47000"
"1";"856";"1";"1";"57200";"49000"
"1";"856";"2";"1";"57200";"49000"
"1";"857";"1";"1";"57200";"47000"
"1";"858";"1";"1";"57200";"47500"
"1";"858";"2";"1";"57200";"47000"
"1";"859";"1";"1";"42500";"37000"
"1";"859";"2";"1";"42500";"35000"
"1";"860";"1";"1";"42500";"35000"
"1";"860";"2";"1";"42500";"35000"
"1";"861";"1";"1";"57200";"47000"
"1";"862";"1";"1";"42500";"37000"
"1";"862";"2";"1";"42500";"37000"
"1";"862";"3";"1";"42500";"37000"
"1";"862";"4";"1";"42500";"37000"
"1";"862";"5";"1";"42500";"37000"
"1";"863";"1";"1";"56500";"47000"
"1";"864";"1";"1";"56500";"47000"
"1";"864";"2";"1";"56500";"47000"
"1";"865";"1";"1";"42500";"37000"
"1";"866";"1";"1";"42500";"37000"
"1";"867";"1";"1";"42500";"37000"
"1";"868";"1";"1";"42500";"37000"
"1";"869";"1";"1";"42500";"37000"
"1";"870";"1";"1";"57200";"49000"
"1";"871";"1";"1";"57200";"47000"
"1";"871";"2";"1";"57200";"47000"
"1";"872";"1";"1";"57200";"49000"
"1";"872";"2";"1";"57200";"49000"
"1";"872";"3";"1";"57200";"45500"
"1";"874";"1";"1";"56500";"47000"
"1";"875";"1";"1";"17000";"11000"
"1";"876";"1";"1";"81300";"65000"
"1";"877";"1";"1";"33000";"29000"
"1";"878";"1";"1";"50000";"40000"
"1";"879";"1";"1";"57200";"46500"
"1";"879";"2";"1";"57200";"47000"
"1";"879";"3";"1";"57200";"47000"
"1";"880";"1";"1";"51000";"46000"
"1";"881";"1";"1";"51000";"45000"
"1";"881";"2";"1";"51000";"45000"
"1";"881";"3";"1";"51000";"45000"
"1";"882";"1";"1";"32000";"23000"
"1";"882";"2";"1";"32000";"23000"
"1";"882";"3";"1";"32000";"23000"
"1";"882";"4";"1";"32000";"23000"
"1";"883";"1";"1";"42500";"37000"
"1";"883";"2";"1";"42500";"37000"
"1";"884";"1";"1";"42500";"37000"
"1";"884";"2";"1";"42500";"37000"
"1";"885";"1";"1";"42500";"37000"
"1";"886";"1";"1";"42500";"37000"
"1";"887";"1";"1";"56500";"49000"
"1";"888";"1";"1";"56500";"49000"
"1";"889";"1";"1";"56500";"49000"
"1";"891";"1";"1";"57200";"47500"
"1";"891";"2";"1";"57200";"46500"
"1";"892";"1";"1";"57200";"47000"
"1";"892";"2";"1";"57200";"47000"
"1";"892";"3";"1";"57200";"47000"
"1";"893";"1";"1";"57200";"47000"
"1";"893";"2";"1";"57200";"47000"
"1";"893";"3";"1";"57200";"47000"
"1";"894";"1";"1";"29500";"21000"
"1";"894";"2";"1";"29500";"21000"
"1";"894";"3";"1";"29500";"21000"
"1";"894";"4";"1";"29500";"21000"
"1";"895";"1";"1";"29500";"20000"
"1";"895";"2";"1";"29500";"20000"
"1";"896";"1";"1";"29500";"20000"
"1";"896";"2";"1";"29500";"20000"
"1";"896";"3";"1";"29500";"21000"
"1";"896";"4";"1";"29500";"21000"
"1";"896";"5";"1";"29500";"21000"
"1";"896";"6";"1";"29500";"21000"
"1";"896";"7";"1";"29500";"21000"
"1";"897";"1";"1";"37000";"30000"
"1";"897";"2";"1";"37000";"30000"
"1";"897";"3";"1";"37000";"30000"
"1";"897";"4";"1";"37000";"30000"
"1";"897";"5";"1";"37000";"30000"
"1";"898";"1";"1";"95000";"85000"
"1";"898";"2";"1";"95000";"85000"
"1";"898";"3";"1";"95000";"85000"
"1";"899";"1";"1";"95000";"85000"
"1";"899";"2";"1";"95000";"85000"
"1";"900";"1";"1";"51000";"45000"
"1";"900";"2";"1";"51000";"45000"
"1";"901";"1";"1";"51000";"45000"
"1";"901";"2";"1";"51000";"46000"
"1";"902";"1";"1";"42500";"27000"
"1";"903";"1";"1";"56500";"47000"
"1";"904";"1";"1";"58000";"37000"
"1";"905";"1";"1";"58000";"37000"
"1";"906";"1";"1";"58000";"38000"
"1";"907";"1";"1";"15000";"8000"
"1";"908";"1";"1";"51000";"36000"
"1";"909";"1";"1";"42500";"37000"
"1";"909";"2";"1";"42500";"37000"
"1";"909";"3";"1";"42500";"37000"
"1";"910";"1";"1";"42500";"37000"
"1";"911";"1";"1";"57200";"47500"
"1";"911";"2";"1";"57200";"47000"
"1";"911";"3";"1";"57200";"47000"
"1";"911";"4";"1";"57200";"47000"
